,0,1,2,WR
574,"['A.J. Green', 7600, 23.0]","['Anquan Boldin', 4300, 21.0]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Anquan Boldin', 4300, 21.0, 'Michael Floyd', 3000, 6.5]"
575,"['A.J. Green', 7600, 23.0]","['Anquan Boldin', 4300, 21.0]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Anquan Boldin', 4300, 21.0, 'Marlon Brown', 3000, 7.0]"
576,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Rishard Matthews', 4200, 13.0]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Rishard Matthews', 4200, 13.0]"
577,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Doug Baldwin', 4100, 9.0]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Doug Baldwin', 4100, 9.0]"
578,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Marvin Jones', 3500, 10.5]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Marvin Jones', 3500, 10.5]"
579,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
580,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Malcom Floyd', 3400, 8.0]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Malcom Floyd', 3400, 8.0]"
581,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Cecil Shorts III', 3200, 8.0]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Cecil Shorts III', 3200, 8.0]"
582,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Josh Huff', 3100, 8.5]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Josh Huff', 3100, 8.5]"
583,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Andrew Hawkins', 3000, 8.0]"
584,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Michael Floyd', 3000, 6.5]"
585,"['A.J. Green', 7600, 23.0]","['Kamar Aiken', 4300, 13.0]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Kamar Aiken', 4300, 13.0, 'Marlon Brown', 3000, 7.0]"
586,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Doug Baldwin', 4100, 9.0]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Doug Baldwin', 4100, 9.0]"
587,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Marvin Jones', 3500, 10.5]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Marvin Jones', 3500, 10.5]"
588,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
589,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Malcom Floyd', 3400, 8.0]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Malcom Floyd', 3400, 8.0]"
590,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Cecil Shorts III', 3200, 8.0]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Cecil Shorts III', 3200, 8.0]"
591,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Josh Huff', 3100, 8.5]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Josh Huff', 3100, 8.5]"
592,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Andrew Hawkins', 3000, 8.0]"
593,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Michael Floyd', 3000, 6.5]"
594,"['A.J. Green', 7600, 23.0]","['Rishard Matthews', 4200, 13.0]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Rishard Matthews', 4200, 13.0, 'Marlon Brown', 3000, 7.0]"
595,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Marvin Jones', 3500, 10.5]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Marvin Jones', 3500, 10.5]"
596,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Ted Ginn Jr.', 3400, 9.5]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Ted Ginn Jr.', 3400, 9.5]"
597,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Malcom Floyd', 3400, 8.0]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Malcom Floyd', 3400, 8.0]"
598,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Cecil Shorts III', 3200, 8.0]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Cecil Shorts III', 3200, 8.0]"
599,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Josh Huff', 3100, 8.5]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Josh Huff', 3100, 8.5]"
600,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Andrew Hawkins', 3000, 8.0]"
601,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Michael Floyd', 3000, 6.5]"
602,"['A.J. Green', 7600, 23.0]","['Doug Baldwin', 4100, 9.0]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Doug Baldwin', 4100, 9.0, 'Marlon Brown', 3000, 7.0]"
603,"['A.J. Green', 7600, 23.0]","['Marvin Jones', 3500, 10.5]","['Ted Ginn Jr.', 3400, 9.5]","['A.J. Green', 7600, 23.0, 'Marvin Jones', 3500, 10.5, 'Ted Ginn Jr.', 3400, 9.5]"
604,"['A.J. Green', 7600, 23.0]","['Marvin Jones', 3500, 10.5]","['Malcom Floyd', 3400, 8.0]","['A.J. Green', 7600, 23.0, 'Marvin Jones', 3500, 10.5, 'Malcom Floyd', 3400, 8.0]"
605,"['A.J. Green', 7600, 23.0]","['Marvin Jones', 3500, 10.5]","['Cecil Shorts III', 3200, 8.0]","['A.J. Green', 7600, 23.0, 'Marvin Jones', 3500, 10.5, 'Cecil Shorts III', 3200, 8.0]"
606,"['A.J. Green', 7600, 23.0]","['Marvin Jones', 3500, 10.5]","['Josh Huff', 3100, 8.5]","['A.J. Green', 7600, 23.0, 'Marvin Jones', 3500, 10.5, 'Josh Huff', 3100, 8.5]"
607,"['A.J. Green', 7600, 23.0]","['Marvin Jones', 3500, 10.5]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Marvin Jones', 3500, 10.5, 'Andrew Hawkins', 3000, 8.0]"
608,"['A.J. Green', 7600, 23.0]","['Marvin Jones', 3500, 10.5]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Marvin Jones', 3500, 10.5, 'Michael Floyd', 3000, 6.5]"
609,"['A.J. Green', 7600, 23.0]","['Marvin Jones', 3500, 10.5]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Marvin Jones', 3500, 10.5, 'Marlon Brown', 3000, 7.0]"
610,"['A.J. Green', 7600, 23.0]","['Ted Ginn Jr.', 3400, 9.5]","['Malcom Floyd', 3400, 8.0]","['A.J. Green', 7600, 23.0, 'Ted Ginn Jr.', 3400, 9.5, 'Malcom Floyd', 3400, 8.0]"
611,"['A.J. Green', 7600, 23.0]","['Ted Ginn Jr.', 3400, 9.5]","['Cecil Shorts III', 3200, 8.0]","['A.J. Green', 7600, 23.0, 'Ted Ginn Jr.', 3400, 9.5, 'Cecil Shorts III', 3200, 8.0]"
612,"['A.J. Green', 7600, 23.0]","['Ted Ginn Jr.', 3400, 9.5]","['Josh Huff', 3100, 8.5]","['A.J. Green', 7600, 23.0, 'Ted Ginn Jr.', 3400, 9.5, 'Josh Huff', 3100, 8.5]"
613,"['A.J. Green', 7600, 23.0]","['Ted Ginn Jr.', 3400, 9.5]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Ted Ginn Jr.', 3400, 9.5, 'Andrew Hawkins', 3000, 8.0]"
614,"['A.J. Green', 7600, 23.0]","['Ted Ginn Jr.', 3400, 9.5]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Ted Ginn Jr.', 3400, 9.5, 'Michael Floyd', 3000, 6.5]"
615,"['A.J. Green', 7600, 23.0]","['Ted Ginn Jr.', 3400, 9.5]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Ted Ginn Jr.', 3400, 9.5, 'Marlon Brown', 3000, 7.0]"
616,"['A.J. Green', 7600, 23.0]","['Malcom Floyd', 3400, 8.0]","['Cecil Shorts III', 3200, 8.0]","['A.J. Green', 7600, 23.0, 'Malcom Floyd', 3400, 8.0, 'Cecil Shorts III', 3200, 8.0]"
617,"['A.J. Green', 7600, 23.0]","['Malcom Floyd', 3400, 8.0]","['Josh Huff', 3100, 8.5]","['A.J. Green', 7600, 23.0, 'Malcom Floyd', 3400, 8.0, 'Josh Huff', 3100, 8.5]"
618,"['A.J. Green', 7600, 23.0]","['Malcom Floyd', 3400, 8.0]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Malcom Floyd', 3400, 8.0, 'Andrew Hawkins', 3000, 8.0]"
619,"['A.J. Green', 7600, 23.0]","['Malcom Floyd', 3400, 8.0]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Malcom Floyd', 3400, 8.0, 'Michael Floyd', 3000, 6.5]"
620,"['A.J. Green', 7600, 23.0]","['Malcom Floyd', 3400, 8.0]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Malcom Floyd', 3400, 8.0, 'Marlon Brown', 3000, 7.0]"
621,"['A.J. Green', 7600, 23.0]","['Cecil Shorts III', 3200, 8.0]","['Josh Huff', 3100, 8.5]","['A.J. Green', 7600, 23.0, 'Cecil Shorts III', 3200, 8.0, 'Josh Huff', 3100, 8.5]"
622,"['A.J. Green', 7600, 23.0]","['Cecil Shorts III', 3200, 8.0]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Cecil Shorts III', 3200, 8.0, 'Andrew Hawkins', 3000, 8.0]"
623,"['A.J. Green', 7600, 23.0]","['Cecil Shorts III', 3200, 8.0]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Cecil Shorts III', 3200, 8.0, 'Michael Floyd', 3000, 6.5]"
624,"['A.J. Green', 7600, 23.0]","['Cecil Shorts III', 3200, 8.0]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Cecil Shorts III', 3200, 8.0, 'Marlon Brown', 3000, 7.0]"
625,"['A.J. Green', 7600, 23.0]","['Josh Huff', 3100, 8.5]","['Andrew Hawkins', 3000, 8.0]","['A.J. Green', 7600, 23.0, 'Josh Huff', 3100, 8.5, 'Andrew Hawkins', 3000, 8.0]"
626,"['A.J. Green', 7600, 23.0]","['Josh Huff', 3100, 8.5]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Josh Huff', 3100, 8.5, 'Michael Floyd', 3000, 6.5]"
627,"['A.J. Green', 7600, 23.0]","['Josh Huff', 3100, 8.5]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Josh Huff', 3100, 8.5, 'Marlon Brown', 3000, 7.0]"
628,"['A.J. Green', 7600, 23.0]","['Andrew Hawkins', 3000, 8.0]","['Michael Floyd', 3000, 6.5]","['A.J. Green', 7600, 23.0, 'Andrew Hawkins', 3000, 8.0, 'Michael Floyd', 3000, 6.5]"
629,"['A.J. Green', 7600, 23.0]","['Andrew Hawkins', 3000, 8.0]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Andrew Hawkins', 3000, 8.0, 'Marlon Brown', 3000, 7.0]"
630,"['A.J. Green', 7600, 23.0]","['Michael Floyd', 3000, 6.5]","['Marlon Brown', 3000, 7.0]","['A.J. Green', 7600, 23.0, 'Michael Floyd', 3000, 6.5, 'Marlon Brown', 3000, 7.0]"
631,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['T.Y. Hilton', 6500, 20.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'T.Y. Hilton', 6500, 20.5]"
632,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Jarvis Landry', 6200, 20.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Jarvis Landry', 6200, 20.5]"
633,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Allen Robinson', 5900, 20.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Allen Robinson', 5900, 20.0]"
634,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Allen Hurns', 5000, 18.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Allen Hurns', 5000, 18.5]"
635,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Eric Decker', 4900, 19.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Eric Decker', 4900, 19.0]"
636,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Mike Wallace', 4500, 18.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Mike Wallace', 4500, 18.5]"
637,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Anquan Boldin', 4300, 21.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Anquan Boldin', 4300, 21.0]"
638,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Kamar Aiken', 4300, 13.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Kamar Aiken', 4300, 13.0]"
639,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Rishard Matthews', 4200, 13.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Rishard Matthews', 4200, 13.0]"
640,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Doug Baldwin', 4100, 9.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Doug Baldwin', 4100, 9.0]"
641,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Marvin Jones', 3500, 10.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Marvin Jones', 3500, 10.5]"
642,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Ted Ginn Jr.', 3400, 9.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Ted Ginn Jr.', 3400, 9.5]"
643,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Malcom Floyd', 3400, 8.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Malcom Floyd', 3400, 8.0]"
644,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Cecil Shorts III', 3200, 8.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Cecil Shorts III', 3200, 8.0]"
645,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Josh Huff', 3100, 8.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Josh Huff', 3100, 8.5]"
646,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Andrew Hawkins', 3000, 8.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Andrew Hawkins', 3000, 8.0]"
647,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Michael Floyd', 3000, 6.5]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Michael Floyd', 3000, 6.5]"
648,"['Brandon Marshall', 7100, 22.0]","['Larry Fitzgerald', 7000, 23.0]","['Marlon Brown', 3000, 7.0]","['Brandon Marshall', 7100, 22.0, 'Larry Fitzgerald', 7000, 23.0, 'Marlon Brown', 3000, 7.0]"
649,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Jarvis Landry', 6200, 20.5]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Jarvis Landry', 6200, 20.5]"
650,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Allen Robinson', 5900, 20.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Allen Robinson', 5900, 20.0]"
651,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Allen Hurns', 5000, 18.5]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Allen Hurns', 5000, 18.5]"
652,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Eric Decker', 4900, 19.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Eric Decker', 4900, 19.0]"
653,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Mike Wallace', 4500, 18.5]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Mike Wallace', 4500, 18.5]"
654,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Anquan Boldin', 4300, 21.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Anquan Boldin', 4300, 21.0]"
655,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Kamar Aiken', 4300, 13.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Kamar Aiken', 4300, 13.0]"
656,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0]"
657,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0]"
658,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5]"
659,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Ted Ginn Jr.', 3400, 9.5]"
660,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Malcom Floyd', 3400, 8.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Malcom Floyd', 3400, 8.0]"
661,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Cecil Shorts III', 3200, 8.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Cecil Shorts III', 3200, 8.0]"
662,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Josh Huff', 3100, 8.5]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Josh Huff', 3100, 8.5]"
663,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Andrew Hawkins', 3000, 8.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Andrew Hawkins', 3000, 8.0]"
664,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Michael Floyd', 3000, 6.5]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Michael Floyd', 3000, 6.5]"
665,"['Brandon Marshall', 7100, 22.0]","['T.Y. Hilton', 6500, 20.5]","['Marlon Brown', 3000, 7.0]","['Brandon Marshall', 7100, 22.0, 'T.Y. Hilton', 6500, 20.5, 'Marlon Brown', 3000, 7.0]"
666,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0]"
667,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5]"
668,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0]"
669,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5]"
670,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0]"
671,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Kamar Aiken', 4300, 13.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Kamar Aiken', 4300, 13.0]"
672,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Rishard Matthews', 4200, 13.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Rishard Matthews', 4200, 13.0]"
673,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Doug Baldwin', 4100, 9.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Doug Baldwin', 4100, 9.0]"
674,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Marvin Jones', 3500, 10.5]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Marvin Jones', 3500, 10.5]"
675,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Ted Ginn Jr.', 3400, 9.5]"
676,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Malcom Floyd', 3400, 8.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Malcom Floyd', 3400, 8.0]"
677,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Cecil Shorts III', 3200, 8.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Cecil Shorts III', 3200, 8.0]"
678,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Josh Huff', 3100, 8.5]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Josh Huff', 3100, 8.5]"
679,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Andrew Hawkins', 3000, 8.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Andrew Hawkins', 3000, 8.0]"
680,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Michael Floyd', 3000, 6.5]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Michael Floyd', 3000, 6.5]"
681,"['Brandon Marshall', 7100, 22.0]","['Jarvis Landry', 6200, 20.5]","['Marlon Brown', 3000, 7.0]","['Brandon Marshall', 7100, 22.0, 'Jarvis Landry', 6200, 20.5, 'Marlon Brown', 3000, 7.0]"
682,"['Brandon Marshall', 7100, 22.0]","['Allen Robinson', 5900, 20.0]","['Allen Hurns', 5000, 18.5]","['Brandon Marshall', 7100, 22.0, 'Allen Robinson', 5900, 20.0, 'Allen Hurns', 5000, 18.5]"
683,"['Brandon Marshall', 7100, 22.0]","['Allen Robinson', 5900, 20.0]","['Eric Decker', 4900, 19.0]","['Brandon Marshall', 7100, 22.0, 'Allen Robinson', 5900, 20.0, 'Eric Decker', 4900, 19.0]"
684,"['Brandon Marshall', 7100, 22.0]","['Allen Robinson', 5900, 20.0]","['Mike Wallace', 4500, 18.5]","['Brandon Marshall', 7100, 22.0, 'Allen Robinson', 5900, 20.0, 'Mike Wallace', 4500, 18.5]"
685,"['Brandon Marshall', 7100, 22.0]","['Allen Robinson', 5900, 20.0]","['Anquan Boldin', 4300, 21.0]","['Brandon Marshall', 7100, 22.0, 'Allen Robinson', 5900, 20.0, 'Anquan Boldin', 4300, 21.0]"
686,"['Brandon Marshall', 7100, 22.0]","['Allen Robinson', 5900, 20.0]","['Kamar Aiken', 4300, 13.0]","['Brandon Marshall', 7100, 22.0, 'Allen Robinson', 5900, 20.0, 'Kamar Aiken', 4300, 13.0]"
687,"['Brandon Marshall', 7100, 22.0]","['Allen Robinson', 5900, 20.0]","['Rishard Matthews', 4200, 13.0]","['Brandon Marshall', 7100, 22.0, 'Allen Robinson', 5900, 20.0, 'Rishard Matthews', 4200, 13.0]"
