,QB,QB_sal,QB_score,RB1,RB2,RB_sal,RB_score,WR1,WR2,WR3,WR_sal,WR_score,TE,TE_sal,TE_score,DST,DST_sal,DST_score,FLEX,FLEX_sal,FLEX_score,salary,score,Unique_flex
2108,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Lamar Miller,5000,33.1,45500,286.66,1
2110,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Michael Crabtree,4900,32.8,45400,286.36,1
2115,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Jordan Matthews,6400,31.3,46800,284.86,1
2117,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Tyler Eifert,5400,28.3,45800,281.86,1
2118,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Allen Hurns,5300,26.2,45700,279.76,1
2119,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Lamar Miller,5000,33.1,45400,286.66,1
2121,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Michael Crabtree,4900,32.8,45300,286.36,1
2126,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Jordan Matthews,6400,31.3,46800,284.86,1
2128,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Tyler Eifert,5400,28.3,45800,281.86,1
2129,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Allen Hurns,5300,26.2,45700,279.76,1
2130,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Lamar Miller,5000,33.1,45400,286.66,1
2132,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Michael Crabtree,4900,32.8,45300,286.36,1
2137,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Jordan Matthews,6400,31.3,46800,284.86,1
2139,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Tyler Eifert,5400,28.3,45800,281.86,1
2140,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Allen Hurns,5300,26.2,45700,279.76,1
2141,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Lamar Miller,5000,33.1,45400,286.66,1
2143,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Michael Crabtree,4900,32.8,45300,286.36,1
2148,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Jordan Matthews,6400,31.3,46700,284.86,1
2150,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Tyler Eifert,5400,28.3,45700,281.86,1
2151,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Allen Hurns,5300,26.2,45600,279.76,1
2152,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Lamar Miller,5000,33.1,45300,286.66,1
2154,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Michael Crabtree,4900,32.8,45200,286.36,1
2159,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jets ,3100,0.0,Jordan Matthews,6400,31.3,46700,284.86,1
2161,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jets ,3100,0.0,Tyler Eifert,5400,28.3,45700,281.86,1
2162,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jets ,3100,0.0,Allen Hurns,5300,26.2,45600,279.76,1
2163,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jets ,3100,0.0,Lamar Miller,5000,33.1,45300,286.66,1
2165,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jets ,3100,0.0,Michael Crabtree,4900,32.8,45200,286.36,1
2170,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Broncos ,3000,0.0,Jordan Matthews,6400,31.3,46600,284.86,1
2172,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Broncos ,3000,0.0,Tyler Eifert,5400,28.3,45600,281.86,1
2173,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Broncos ,3000,0.0,Allen Hurns,5300,26.2,45500,279.76,1
2174,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Broncos ,3000,0.0,Lamar Miller,5000,33.1,45200,286.66,1
2176,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Broncos ,3000,0.0,Michael Crabtree,4900,32.8,45100,286.36,1
2181,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bills ,2900,0.0,Jordan Matthews,6400,31.3,46500,284.86,1
2183,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bills ,2900,0.0,Tyler Eifert,5400,28.3,45500,281.86,1
2184,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bills ,2900,0.0,Allen Hurns,5300,26.2,45400,279.76,1
2185,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bills ,2900,0.0,Lamar Miller,5000,33.1,45100,286.66,1
2187,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bills ,2900,0.0,Michael Crabtree,4900,32.8,45000,286.36,1
2192,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Dolphins ,2900,0.0,Jordan Matthews,6400,31.3,46500,284.86,1
2194,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Dolphins ,2900,0.0,Tyler Eifert,5400,28.3,45500,281.86,1
2195,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Dolphins ,2900,0.0,Allen Hurns,5300,26.2,45400,279.76,1
2196,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Dolphins ,2900,0.0,Lamar Miller,5000,33.1,45100,286.66,1
2198,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Dolphins ,2900,0.0,Michael Crabtree,4900,32.8,45000,286.36,1
2203,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Jordan Matthews,6400,31.3,46400,284.86,1
2205,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Tyler Eifert,5400,28.3,45400,281.86,1
2206,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Allen Hurns,5300,26.2,45300,279.76,1
2207,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Lamar Miller,5000,33.1,45000,286.66,1
2209,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Michael Crabtree,4900,32.8,44900,286.36,1
2214,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Jordan Matthews,6400,31.3,46300,284.86,1
2216,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Tyler Eifert,5400,28.3,45300,281.86,1
2217,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Allen Hurns,5300,26.2,45200,279.76,1
2218,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Lamar Miller,5000,33.1,44900,286.66,1
2220,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Michael Crabtree,4900,32.8,44800,286.36,1
2225,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Jordan Matthews,6400,31.3,46300,284.86,1
2227,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Tyler Eifert,5400,28.3,45300,281.86,1
2228,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Allen Hurns,5300,26.2,45200,279.76,1
2229,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Lamar Miller,5000,33.1,44900,286.66,1
2231,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Michael Crabtree,4900,32.8,44800,286.36,1
2236,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Jordan Matthews,6400,31.3,46300,284.86,1
2238,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Tyler Eifert,5400,28.3,45300,281.86,1
2239,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Allen Hurns,5300,26.2,45200,279.76,1
2240,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Lamar Miller,5000,33.1,44900,286.66,1
2242,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Michael Crabtree,4900,32.8,44800,286.36,1
2247,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Jordan Matthews,6400,31.3,46200,284.86,1
2249,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Tyler Eifert,5400,28.3,45200,281.86,1
2250,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Allen Hurns,5300,26.2,45100,279.76,1
2251,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Lamar Miller,5000,33.1,44800,286.66,1
2253,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Michael Crabtree,4900,32.8,44700,286.36,1
2258,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Jordan Matthews,6400,31.3,46200,284.86,1
2260,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Tyler Eifert,5400,28.3,45200,281.86,1
2261,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Allen Hurns,5300,26.2,45100,279.76,1
2262,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Lamar Miller,5000,33.1,44800,286.66,1
2264,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Michael Crabtree,4900,32.8,44700,286.36,1
2269,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Jordan Matthews,6400,31.3,46200,284.86,1
2271,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Tyler Eifert,5400,28.3,45200,281.86,1
2272,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Allen Hurns,5300,26.2,45100,279.76,1
2273,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Lamar Miller,5000,33.1,44800,286.66,1
2275,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Michael Crabtree,4900,32.8,44700,286.36,1
2280,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Jordan Matthews,6400,31.3,46100,284.86,1
2282,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Tyler Eifert,5400,28.3,45100,281.86,1
2283,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Allen Hurns,5300,26.2,45000,279.76,1
2284,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Lamar Miller,5000,33.1,44700,286.66,1
2286,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Michael Crabtree,4900,32.8,44600,286.36,1
2291,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Jordan Matthews,6400,31.3,46000,284.86,1
2293,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Tyler Eifert,5400,28.3,45000,281.86,1
2294,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Allen Hurns,5300,26.2,44900,279.76,1
2295,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Lamar Miller,5000,33.1,44600,286.66,1
2297,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Michael Crabtree,4900,32.8,44500,286.36,1
2302,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Jordan Matthews,6400,31.3,46000,284.86,1
2304,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Tyler Eifert,5400,28.3,45000,281.86,1
2305,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Allen Hurns,5300,26.2,44900,279.76,1
2306,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Lamar Miller,5000,33.1,44600,286.66,1
2308,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Michael Crabtree,4900,32.8,44500,286.36,1
2313,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Jordan Matthews,6400,31.3,45900,284.86,1
2315,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Tyler Eifert,5400,28.3,44900,281.86,1
2316,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Allen Hurns,5300,26.2,44800,279.76,1
2317,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Lamar Miller,5000,33.1,44500,286.66,1
2319,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Michael Crabtree,4900,32.8,44400,286.36,1
2324,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Browns ,2200,0.0,Jordan Matthews,6400,31.3,45800,284.86,1
2326,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Browns ,2200,0.0,Tyler Eifert,5400,28.3,44800,281.86,1
2327,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Browns ,2200,0.0,Allen Hurns,5300,26.2,44700,279.76,1
2328,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Browns ,2200,0.0,Lamar Miller,5000,33.1,44400,286.66,1
2330,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Browns ,2200,0.0,Michael Crabtree,4900,32.8,44300,286.36,1
2335,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Saints ,2200,0.0,Jordan Matthews,6400,31.3,45800,284.86,1
2337,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Saints ,2200,0.0,Tyler Eifert,5400,28.3,44800,281.86,1
2338,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Saints ,2200,0.0,Allen Hurns,5300,26.2,44700,279.76,1
2339,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Saints ,2200,0.0,Lamar Miller,5000,33.1,44400,286.66,1
2341,Aaron Rodgers,7400,36.96,DeAngelo Williams,Karlos Williams,9500,67.5,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Saints ,2200,0.0,Michael Crabtree,4900,32.8,44300,286.36,1
